run_id,run_name,group,state,task_idx,env,actor_mode,critic_mode,seed,env_name,use_task_id,adapt_heads_only,encoder_from_base,k_max,k_sample_k,intra_eval_previous_tasks,dyn_aux_weight,phi_task_width,phi_task_depth,created_at,evaluator_success_rate_summary,evaluator_mean_return_summary
6dx6mzik,task0_sawyer_hammer_s97,for_real,finished,0,sawyer_hammer,reset,reset,97,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:15:49Z,1.0,76.0
o79twep2,task0_sawyer_hammer_s99,for_real,finished,0,sawyer_hammer,reset,reset,99,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:15:49Z,0.9,85.9
rfwjovlr,task0_sawyer_hammer_s98,for_real,finished,0,sawyer_hammer,reset,reset,98,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:15:49Z,0.9,93.5
6hftpn0z,task0_sawyer_hammer_s97,for_real,finished,0,sawyer_hammer,reset,cka,97,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:16:21Z,0.7,46.3
teatxqb3,task0_sawyer_hammer_s98,for_real,finished,0,sawyer_hammer,reset,cka,98,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:16:21Z,1.0,96.1
txcjntp9,task0_sawyer_hammer_s99,for_real,finished,0,sawyer_hammer,reset,cka,99,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:16:22Z,0.8,69.2
9nivq327,task0_sawyer_hammer_s98,for_real,finished,0,sawyer_hammer,cka,reset,98,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:18:59Z,0.9,46.1
pofjzzvn,task0_sawyer_hammer_s97,for_real,finished,0,sawyer_hammer,persistent,cka,97,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:18:59Z,1.0,73.7
1zrml600,task0_sawyer_hammer_s99,for_real,finished,0,sawyer_hammer,cka,reset,99,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:19:00Z,1.0,67.6
kv57vv4q,task0_sawyer_hammer_s99,for_real,finished,0,sawyer_hammer,persistent,cka,99,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:19:00Z,1.0,73.9
sqerbyvs,task0_sawyer_hammer_s98,for_real,finished,0,sawyer_hammer,persistent,cka,98,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:19:00Z,0.9,86.5
utkragn3,task0_sawyer_hammer_s97,for_real,finished,0,sawyer_hammer,cka,reset,97,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:19:00Z,0.9,87.7
zok4xfsd,task0_sawyer_hammer_s97,for_real,finished,0,sawyer_hammer,cka,cka,97,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:19:36Z,1.0,108.0
01n9tnlo,task0_sawyer_hammer_s98,for_real,finished,0,sawyer_hammer,cka,cka,98,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:19:37Z,0.9,71.7
a7zqzepk,task0_sawyer_hammer_s99,for_real,finished,0,sawyer_hammer,cka,cka,99,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:19:37Z,1.0,70.0
hkszhf3s,task0_sawyer_hammer_s98,for_real,finished,0,sawyer_hammer,cka,persistent,98,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:19:38Z,1.0,85.9
lvl13kfw,task0_sawyer_hammer_s97,for_real,finished,0,sawyer_hammer,cka,persistent,97,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:19:38Z,1.0,86.0
3koeo1qh,task0_sawyer_hammer_s99,for_real,finished,0,sawyer_hammer,cka,persistent,99,sawyer_hammer,False,True,False,10,0,False,,,,2026-04-20T19:19:40Z,1.0,77.4
f3nbk4lz,task1_sawyer_push_wall_s98,for_real,finished,1,sawyer_push_wall,cka,reset,98,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:22:56Z,0.9,60.3
lhm4cfqd,task1_sawyer_push_wall_s99,for_real,finished,1,sawyer_push_wall,cka,reset,99,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:22:57Z,1.0,33.5
hopjaz4l,task1_sawyer_push_wall_s97,for_real,finished,1,sawyer_push_wall,persistent,reset,97,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:23:06Z,0.4,22.7
aopmmv7r,task1_sawyer_push_wall_s97,for_real,finished,1,sawyer_push_wall,cka,reset,97,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:23:11Z,0.6,10.2
f1i56gn7,task1_sawyer_push_wall_s98,for_real,finished,1,sawyer_push_wall,persistent,reset,98,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:23:14Z,1.0,51.9
th7hcv54,task1_sawyer_push_wall_s99,for_real,finished,1,sawyer_push_wall,persistent,reset,99,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:23:15Z,0.9,32.7
5ovw7ece,task1_sawyer_push_wall_s98,for_real,finished,1,sawyer_push_wall,persistent,cka,98,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:24:19Z,1.0,50.8
m2ef0xl7,task1_sawyer_push_wall_s98,for_real,finished,1,sawyer_push_wall,cka,persistent,98,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:24:19Z,1.0,37.4
qloqwvw4,task1_sawyer_push_wall_s97,for_real,finished,1,sawyer_push_wall,cka,persistent,97,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:24:19Z,0.3,20.4
9e7yvysx,task1_sawyer_push_wall_s99,for_real,finished,1,sawyer_push_wall,cka,persistent,99,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:24:25Z,0.8,24.1
ijipl1f2,task1_sawyer_push_wall_s97,for_real,finished,1,sawyer_push_wall,persistent,cka,97,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:24:42Z,0.6,23.5
x092m17g,task1_sawyer_push_wall_s99,for_real,finished,1,sawyer_push_wall,persistent,cka,99,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:24:49Z,0.1,1.5
m8av4c5t,task1_sawyer_push_wall_s98,for_real,finished,1,sawyer_push_wall,persistent,persistent,98,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:30:52Z,0.5,37.4
wsh0xl1w,task1_sawyer_push_wall_s99,for_real,finished,1,sawyer_push_wall,persistent,persistent,99,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:30:56Z,0.9,34.2
