cell,task_idx,seed,run_id,env_steps,success_rate
sac_rr,8,2,a8buithd,50100,0.0
sac_rr,8,2,a8buithd,100200,0.0
sac_rr,8,2,a8buithd,150300,0.0
sac_rr,8,2,a8buithd,200400,0.0
sac_rr,8,2,a8buithd,250500,0.0
sac_rr,8,2,a8buithd,300600,0.0
sac_rr,8,2,a8buithd,350700,0.0
sac_rr,8,2,a8buithd,400800,0.0
sac_rr,8,2,a8buithd,450900,0.0
sac_rr,8,2,a8buithd,501000,0.2
sac_rr,8,2,a8buithd,551100,0.1
sac_rr,8,2,a8buithd,601200,0.0
sac_rr,8,2,a8buithd,651300,0.4
sac_rr,8,2,a8buithd,701400,0.2
sac_rr,8,2,a8buithd,751500,0.0
sac_rr,8,2,a8buithd,801600,0.0
sac_rr,8,2,a8buithd,851700,0.0
sac_rr,8,2,a8buithd,901800,0.0
sac_rr,8,2,a8buithd,951900,0.5
sac_rr,8,2,a8buithd,1002000,0.3
sac_rr,8,2,a8buithd,1052100,0.6
sac_rr,8,2,a8buithd,1102200,0.5
sac_rr,8,2,a8buithd,1152300,0.7
sac_rr,8,2,a8buithd,1202400,0.4
sac_rr,8,2,a8buithd,1252500,0.2
sac_rr,8,2,a8buithd,1302600,0.2
sac_rr,8,2,a8buithd,1352700,0.4
sac_rr,8,2,a8buithd,1402800,0.4
sac_rr,8,2,a8buithd,1452900,0.2
sac_rr,8,2,a8buithd,1503000,0.3
sac_rr,8,2,a8buithd,1553100,0.2
sac_rr,8,2,a8buithd,1603200,0.2
sac_rr,8,2,a8buithd,1653300,0.4
sac_rr,8,2,a8buithd,1703400,0.6
sac_rr,8,2,a8buithd,1753500,0.4
sac_rr,8,2,a8buithd,1803600,0.2
sac_rr,8,2,a8buithd,1853700,0.2
sac_rr,8,2,a8buithd,1903800,0.5
sac_rr,8,2,a8buithd,1953900,0.3
sac_rr,8,2,a8buithd,2004000,0.4
sac_rr,8,2,a8buithd,2054100,0.1
sac_rr,8,2,a8buithd,2104200,0.4
sac_rr,8,2,a8buithd,2154300,0.4
sac_rr,8,2,a8buithd,2204400,0.3
sac_rr,8,2,a8buithd,2254500,0.6
sac_rr,8,2,a8buithd,2304600,0.1
sac_rr,8,2,a8buithd,2354700,0.1
sac_rr,8,2,a8buithd,2404800,0.2
sac_rr,8,2,a8buithd,2454900,0.2
sac_rr,8,2,a8buithd,2505000,0.7
sac_rr,8,2,a8buithd,2555100,0.3
sac_rr,8,2,a8buithd,2605200,0.5
sac_rr,8,2,a8buithd,2655300,0.2
sac_rr,8,2,a8buithd,2705400,0.1
sac_rr,8,2,a8buithd,2755500,0.4
sac_rr,8,2,a8buithd,2805600,0.2
sac_rr,8,2,a8buithd,2855700,0.1
sac_rr,8,2,a8buithd,2905800,0.5
sac_rr,8,2,a8buithd,2955900,0.3
sac_rr,8,2,a8buithd,3006000,0.4
sac_rr,8,2,a8buithd,3056100,0.4
sac_rr,8,2,a8buithd,3106200,0.5
sac_rr,8,2,a8buithd,3156300,0.7
sac_rr,8,2,a8buithd,3206400,0.3
sac_rr,8,2,a8buithd,3256500,0.5
sac_rr,8,2,a8buithd,3306600,0.3
sac_rr,8,2,a8buithd,3356700,0.5
sac_rr,8,2,a8buithd,3406800,0.5
sac_rr,8,2,a8buithd,3456900,0.1
sac_rr,8,2,a8buithd,3507000,0.3
sac_rr,8,2,a8buithd,3557100,0.4
sac_rr,8,2,a8buithd,3607200,0.1
sac_rr,8,2,a8buithd,3657300,0.3
sac_rr,8,2,a8buithd,3707400,0.3
sac_rr,8,2,a8buithd,3757500,0.2
sac_rr,8,2,a8buithd,3807600,0.5
sac_rr,8,2,a8buithd,3857700,0.3
sac_rr,8,2,a8buithd,3907800,0.2
sac_rr,8,2,a8buithd,3957900,0.1
sac_rr,8,2,a8buithd,4008000,0.7
sac_rr,8,2,a8buithd,4058100,0.3
sac_rr,8,2,a8buithd,4108200,0.4
sac_rr,8,2,a8buithd,4158300,0.3
sac_rr,8,2,a8buithd,4208400,0.2
sac_rr,8,2,a8buithd,4258500,0.5
sac_rr,8,2,a8buithd,4308600,0.2
sac_rr,8,2,a8buithd,4358700,0.4
sac_rr,8,2,a8buithd,4408800,0.2
sac_rr,8,2,a8buithd,4458900,0.4
sac_rr,8,2,a8buithd,4509000,0.5
sac_rr,8,2,a8buithd,4559100,0.2
sac_rr,8,2,a8buithd,4609200,0.2
sac_rr,8,2,a8buithd,4659300,0.6
sac_rr,8,2,a8buithd,4709400,0.2
sac_rr,8,2,a8buithd,4759500,0.4
sac_rr,8,2,a8buithd,4809600,0.1
sac_rr,8,2,a8buithd,4859700,0.5
sac_rr,8,2,a8buithd,4909800,0.4
sac_rr,8,2,a8buithd,4959900,0.3
sac_rr,8,2,a8buithd,5010000,0.5
sac_rr,8,2,a8buithd,5060100,0.2
sac_rr,8,2,a8buithd,5110200,0.5
sac_rr,8,2,a8buithd,5160300,0.3
sac_rr,8,2,a8buithd,5210400,0.5
sac_rr,8,2,a8buithd,5260500,0.3
sac_rr,8,2,a8buithd,5310600,0.1
sac_rr,8,2,a8buithd,5360700,0.3
sac_rr,8,2,a8buithd,5410800,0.6
sac_rr,8,2,a8buithd,5460900,0.2
sac_rr,8,2,a8buithd,5511000,0.3
sac_rr,8,2,a8buithd,5561100,0.5
sac_rr,8,2,a8buithd,5611200,0.4
sac_rr,8,2,a8buithd,5661300,0.5
sac_rr,8,2,a8buithd,5711400,0.6
sac_rr,8,2,a8buithd,5761500,0.3
sac_rr,8,2,a8buithd,5811600,0.4
sac_rr,8,2,a8buithd,5861700,0.2
sac_rr,8,2,a8buithd,5911800,0.6
sac_rr,8,2,a8buithd,5961900,0.6
sac_rr,8,2,a8buithd,6012000,0.1
sac_rr,8,2,a8buithd,6062100,0.3
sac_rr,8,2,a8buithd,6112200,0.4
sac_rr,8,2,a8buithd,6162300,0.5
sac_rr,8,2,a8buithd,6212400,0.3
sac_rr,8,2,a8buithd,6262500,0.4
sac_rr,8,2,a8buithd,6312600,0.1
sac_rr,8,2,a8buithd,6362700,0.3
sac_rr,8,2,a8buithd,6412800,0.1
sac_rr,8,2,a8buithd,6462900,0.3
sac_rr,8,2,a8buithd,6513000,0.3
sac_rr,8,2,a8buithd,6563100,0.2
sac_rr,8,2,a8buithd,6613200,0.4
sac_rr,8,2,a8buithd,6663300,0.4
