cell,task_idx,seed,run_id,env_steps,success_rate
sac_pp,8,3,lnukux7v,50100,0.0
sac_pp,8,3,lnukux7v,100200,0.0
sac_pp,8,3,lnukux7v,150300,0.0
sac_pp,8,3,lnukux7v,200400,0.0
sac_pp,8,3,lnukux7v,250500,0.0
sac_pp,8,3,lnukux7v,300600,0.0
sac_pp,8,3,lnukux7v,350700,0.0
sac_pp,8,3,lnukux7v,400800,0.0
sac_pp,8,3,lnukux7v,450900,0.0
sac_pp,8,3,lnukux7v,501000,0.0
sac_pp,8,3,lnukux7v,551100,0.2
sac_pp,8,3,lnukux7v,601200,0.0
sac_pp,8,3,lnukux7v,651300,0.1
sac_pp,8,3,lnukux7v,701400,0.0
sac_pp,8,3,lnukux7v,751500,0.0
sac_pp,8,3,lnukux7v,801600,0.2
sac_pp,8,3,lnukux7v,851700,0.0
sac_pp,8,3,lnukux7v,901800,0.1
sac_pp,8,3,lnukux7v,951900,0.2
sac_pp,8,3,lnukux7v,1002000,0.0
sac_pp,8,3,lnukux7v,1052100,0.2
sac_pp,8,3,lnukux7v,1102200,0.2
sac_pp,8,3,lnukux7v,1152300,0.5
sac_pp,8,3,lnukux7v,1202400,0.5
sac_pp,8,3,lnukux7v,1252500,0.1
sac_pp,8,3,lnukux7v,1302600,0.4
sac_pp,8,3,lnukux7v,1352700,0.5
sac_pp,8,3,lnukux7v,1402800,0.0
sac_pp,8,3,lnukux7v,1452900,0.0
sac_pp,8,3,lnukux7v,1503000,0.4
sac_pp,8,3,lnukux7v,1553100,0.1
sac_pp,8,3,lnukux7v,1603200,0.3
sac_pp,8,3,lnukux7v,1653300,0.2
sac_pp,8,3,lnukux7v,1703400,0.6
sac_pp,8,3,lnukux7v,1753500,0.1
sac_pp,8,3,lnukux7v,1803600,0.5
sac_pp,8,3,lnukux7v,1853700,0.4
sac_pp,8,3,lnukux7v,1903800,0.4
sac_pp,8,3,lnukux7v,1953900,0.5
sac_pp,8,3,lnukux7v,2004000,0.8
sac_pp,8,3,lnukux7v,2054100,0.3
sac_pp,8,3,lnukux7v,2104200,0.1
sac_pp,8,3,lnukux7v,2154300,0.3
sac_pp,8,3,lnukux7v,2204400,0.7
sac_pp,8,3,lnukux7v,2254500,0.5
sac_pp,8,3,lnukux7v,2304600,0.5
sac_pp,8,3,lnukux7v,2354700,0.4
sac_pp,8,3,lnukux7v,2404800,0.1
sac_pp,8,3,lnukux7v,2454900,0.5
sac_pp,8,3,lnukux7v,2505000,0.5
sac_pp,8,3,lnukux7v,2555100,0.6
sac_pp,8,3,lnukux7v,2605200,0.2
sac_pp,8,3,lnukux7v,2655300,0.4
sac_pp,8,3,lnukux7v,2705400,0.4
sac_pp,8,3,lnukux7v,2755500,0.3
sac_pp,8,3,lnukux7v,2805600,0.2
sac_pp,8,3,lnukux7v,2855700,0.4
sac_pp,8,3,lnukux7v,2905800,0.2
sac_pp,8,3,lnukux7v,2955900,0.3
sac_pp,8,3,lnukux7v,3006000,0.4
sac_pp,8,3,lnukux7v,3056100,0.3
sac_pp,8,3,lnukux7v,3106200,0.3
sac_pp,8,3,lnukux7v,3156300,0.2
sac_pp,8,3,lnukux7v,3206400,0.7
sac_pp,8,3,lnukux7v,3256500,0.4
sac_pp,8,3,lnukux7v,3306600,0.2
sac_pp,8,3,lnukux7v,3356700,0.5
sac_pp,8,3,lnukux7v,3406800,0.2
sac_pp,8,3,lnukux7v,3456900,0.4
sac_pp,8,3,lnukux7v,3507000,0.2
sac_pp,8,3,lnukux7v,3557100,0.2
sac_pp,8,3,lnukux7v,3607200,0.1
sac_pp,8,3,lnukux7v,3657300,0.7
sac_pp,8,3,lnukux7v,3707400,0.3
sac_pp,8,3,lnukux7v,3757500,0.6
sac_pp,8,3,lnukux7v,3807600,0.2
sac_pp,8,3,lnukux7v,3857700,0.3
sac_pp,8,3,lnukux7v,3907800,0.1
sac_pp,8,3,lnukux7v,3957900,0.3
sac_pp,8,3,lnukux7v,4008000,0.1
sac_pp,8,3,lnukux7v,4058100,0.4
sac_pp,8,3,lnukux7v,4108200,0.4
sac_pp,8,3,lnukux7v,4158300,0.7
sac_pp,8,3,lnukux7v,4208400,0.6
sac_pp,8,3,lnukux7v,4258500,0.4
sac_pp,8,3,lnukux7v,4308600,0.6
sac_pp,8,3,lnukux7v,4358700,0.3
sac_pp,8,3,lnukux7v,4408800,0.4
sac_pp,8,3,lnukux7v,4458900,0.6
sac_pp,8,3,lnukux7v,4509000,0.3
sac_pp,8,3,lnukux7v,4559100,0.3
sac_pp,8,3,lnukux7v,4609200,0.3
sac_pp,8,3,lnukux7v,4659300,0.3
sac_pp,8,3,lnukux7v,4709400,0.3
sac_pp,8,3,lnukux7v,4759500,0.3
sac_pp,8,3,lnukux7v,4809600,0.1
sac_pp,8,3,lnukux7v,4859700,0.5
sac_pp,8,3,lnukux7v,4909800,0.7
sac_pp,8,3,lnukux7v,4959900,0.2
sac_pp,8,3,lnukux7v,5010000,0.3
sac_pp,8,3,lnukux7v,5060100,0.2
sac_pp,8,3,lnukux7v,5110200,0.5
sac_pp,8,3,lnukux7v,5160300,0.4
sac_pp,8,3,lnukux7v,5210400,0.3
sac_pp,8,3,lnukux7v,5260500,0.3
sac_pp,8,3,lnukux7v,5310600,0.3
sac_pp,8,3,lnukux7v,5360700,0.3
sac_pp,8,3,lnukux7v,5410800,0.7
sac_pp,8,3,lnukux7v,5460900,0.3
sac_pp,8,3,lnukux7v,5511000,0.2
sac_pp,8,3,lnukux7v,5561100,0.5
sac_pp,8,3,lnukux7v,5611200,0.3
sac_pp,8,3,lnukux7v,5661300,0.4
sac_pp,8,3,lnukux7v,5711400,0.5
sac_pp,8,3,lnukux7v,5761500,0.5
sac_pp,8,3,lnukux7v,5811600,0.4
sac_pp,8,3,lnukux7v,5861700,0.5
sac_pp,8,3,lnukux7v,5911800,0.2
sac_pp,8,3,lnukux7v,5961900,0.3
sac_pp,8,3,lnukux7v,6012000,0.1
sac_pp,8,3,lnukux7v,6062100,0.5
sac_pp,8,3,lnukux7v,6112200,0.2
sac_pp,8,3,lnukux7v,6162300,0.4
sac_pp,8,3,lnukux7v,6212400,0.3
sac_pp,8,3,lnukux7v,6262500,0.0
sac_pp,8,3,lnukux7v,6312600,0.4
sac_pp,8,3,lnukux7v,6362700,0.4
sac_pp,8,3,lnukux7v,6412800,0.2
sac_pp,8,3,lnukux7v,6462900,0.2
sac_pp,8,3,lnukux7v,6513000,0.4
sac_pp,8,3,lnukux7v,6563100,0.3
sac_pp,8,3,lnukux7v,6613200,0.6
sac_pp,8,3,lnukux7v,6663300,0.4
sac_pp,8,3,lnukux7v,6713400,0.5
sac_pp,8,3,lnukux7v,6763500,0.6
sac_pp,8,3,lnukux7v,6813600,0.5
sac_pp,8,3,lnukux7v,6863700,0.1
sac_pp,8,3,lnukux7v,6913800,0.7
sac_pp,8,3,lnukux7v,6963900,0.4
sac_pp,8,3,lnukux7v,7014000,0.7
sac_pp,8,3,lnukux7v,7064100,0.3
sac_pp,8,3,lnukux7v,7114200,0.3
sac_pp,8,3,lnukux7v,7164300,0.3
sac_pp,8,3,lnukux7v,7214400,0.3
sac_pp,8,3,lnukux7v,7264500,0.5
sac_pp,8,3,lnukux7v,7314600,0.3
sac_pp,8,3,lnukux7v,7364700,0.1
sac_pp,8,3,lnukux7v,7414800,0.3
sac_pp,8,3,lnukux7v,7464900,0.5
sac_pp,8,3,lnukux7v,7515000,0.3
sac_pp,8,3,lnukux7v,7565100,0.1
sac_pp,8,3,lnukux7v,7615200,0.1
sac_pp,8,3,lnukux7v,7665300,0.4
sac_pp,8,3,lnukux7v,7715400,0.7
sac_pp,8,3,lnukux7v,7765500,0.3
sac_pp,8,3,lnukux7v,7815600,0.5
sac_pp,8,3,lnukux7v,7865700,0.2
sac_pp,8,3,lnukux7v,7915800,0.3
sac_pp,8,3,lnukux7v,7965900,0.2
sac_pp,8,2,t5sz2lz5,50100,0.0
sac_pp,8,2,t5sz2lz5,100200,0.0
sac_pp,8,2,t5sz2lz5,150300,0.0
sac_pp,8,2,t5sz2lz5,200400,0.0
sac_pp,8,2,t5sz2lz5,250500,0.0
sac_pp,8,2,t5sz2lz5,300600,0.0
sac_pp,8,2,t5sz2lz5,350700,0.0
sac_pp,8,2,t5sz2lz5,400800,0.0
sac_pp,8,2,t5sz2lz5,450900,0.0
sac_pp,8,2,t5sz2lz5,501000,0.1
sac_pp,8,2,t5sz2lz5,551100,0.0
sac_pp,8,2,t5sz2lz5,601200,0.1
sac_pp,8,2,t5sz2lz5,651300,0.3
sac_pp,8,2,t5sz2lz5,701400,0.0
sac_pp,8,2,t5sz2lz5,751500,0.1
sac_pp,8,2,t5sz2lz5,801600,0.1
sac_pp,8,2,t5sz2lz5,851700,0.0
sac_pp,8,2,t5sz2lz5,901800,0.1
sac_pp,8,2,t5sz2lz5,951900,0.0
sac_pp,8,2,t5sz2lz5,1002000,0.0
sac_pp,8,2,t5sz2lz5,1052100,0.2
sac_pp,8,2,t5sz2lz5,1102200,0.1
sac_pp,8,2,t5sz2lz5,1152300,0.0
sac_pp,8,2,t5sz2lz5,1202400,0.0
sac_pp,8,2,t5sz2lz5,1252500,0.0
sac_pp,8,2,t5sz2lz5,1302600,0.1
sac_pp,8,2,t5sz2lz5,1352700,0.1
sac_pp,8,2,t5sz2lz5,1402800,0.0
sac_pp,8,2,t5sz2lz5,1452900,0.0
sac_pp,8,2,t5sz2lz5,1503000,0.0
sac_pp,8,2,t5sz2lz5,1553100,0.0
sac_pp,8,2,t5sz2lz5,1603200,0.0
sac_pp,8,2,t5sz2lz5,1653300,0.0
sac_pp,8,2,t5sz2lz5,1703400,0.0
sac_pp,8,2,t5sz2lz5,1753500,0.0
sac_pp,8,2,t5sz2lz5,1803600,0.2
sac_pp,8,2,t5sz2lz5,1853700,0.1
sac_pp,8,2,t5sz2lz5,1903800,0.3
sac_pp,8,2,t5sz2lz5,1953900,0.2
sac_pp,8,2,t5sz2lz5,2004000,0.0
sac_pp,8,2,t5sz2lz5,2054100,0.0
sac_pp,8,2,t5sz2lz5,2104200,0.3
sac_pp,8,2,t5sz2lz5,2154300,0.0
sac_pp,8,2,t5sz2lz5,2204400,0.0
sac_pp,8,2,t5sz2lz5,2254500,0.5
sac_pp,8,2,t5sz2lz5,2304600,0.1
sac_pp,8,2,t5sz2lz5,2354700,0.0
sac_pp,8,2,t5sz2lz5,2404800,0.1
sac_pp,8,2,t5sz2lz5,2454900,0.0
sac_pp,8,2,t5sz2lz5,2505000,0.1
sac_pp,8,2,t5sz2lz5,2555100,0.1
sac_pp,8,2,t5sz2lz5,2605200,0.4
sac_pp,8,2,t5sz2lz5,2655300,0.2
sac_pp,8,2,t5sz2lz5,2705400,0.0
sac_pp,8,2,t5sz2lz5,2755500,0.1
sac_pp,8,2,t5sz2lz5,2805600,0.2
sac_pp,8,2,t5sz2lz5,2855700,0.0
sac_pp,8,2,t5sz2lz5,2905800,0.1
sac_pp,8,2,t5sz2lz5,2955900,0.1
sac_pp,8,2,t5sz2lz5,3006000,0.2
sac_pp,8,2,t5sz2lz5,3056100,0.1
sac_pp,8,2,t5sz2lz5,3106200,0.1
sac_pp,8,2,t5sz2lz5,3156300,0.7
sac_pp,8,2,t5sz2lz5,3206400,0.1
sac_pp,8,2,t5sz2lz5,3256500,0.4
sac_pp,8,2,t5sz2lz5,3306600,0.2
sac_pp,8,2,t5sz2lz5,3356700,0.5
sac_pp,8,2,t5sz2lz5,3406800,0.5
sac_pp,8,2,t5sz2lz5,3456900,0.1
sac_pp,8,2,t5sz2lz5,3507000,0.2
sac_pp,8,2,t5sz2lz5,3557100,0.3
sac_pp,8,2,t5sz2lz5,3607200,0.0
sac_pp,8,2,t5sz2lz5,3657300,0.2
sac_pp,8,2,t5sz2lz5,3707400,0.1
sac_pp,8,2,t5sz2lz5,3757500,0.2
sac_pp,8,2,t5sz2lz5,3807600,0.5
sac_pp,8,2,t5sz2lz5,3857700,0.3
sac_pp,8,2,t5sz2lz5,3907800,0.2
sac_pp,8,2,t5sz2lz5,3957900,0.1
sac_pp,8,2,t5sz2lz5,4008000,0.5
sac_pp,8,2,t5sz2lz5,4058100,0.2
sac_pp,8,2,t5sz2lz5,4108200,0.1
sac_pp,8,2,t5sz2lz5,4158300,0.0
sac_pp,8,2,t5sz2lz5,4208400,0.1
sac_pp,8,2,t5sz2lz5,4258500,0.4
sac_pp,8,2,t5sz2lz5,4308600,0.1
sac_pp,8,2,t5sz2lz5,4358700,0.4
sac_pp,8,2,t5sz2lz5,4408800,0.1
sac_pp,8,2,t5sz2lz5,4458900,0.4
sac_pp,8,2,t5sz2lz5,4509000,0.4
sac_pp,8,2,t5sz2lz5,4559100,0.2
sac_pp,8,2,t5sz2lz5,4609200,0.2
sac_pp,8,2,t5sz2lz5,4659300,0.6
sac_pp,8,2,t5sz2lz5,4709400,0.1
sac_pp,8,2,t5sz2lz5,4759500,0.2
sac_pp,8,2,t5sz2lz5,4809600,0.0
sac_pp,8,2,t5sz2lz5,4859700,0.2
sac_pp,8,2,t5sz2lz5,4909800,0.3
sac_pp,8,2,t5sz2lz5,4959900,0.0
sac_pp,8,2,t5sz2lz5,5010000,0.4
sac_pp,8,2,t5sz2lz5,5060100,0.2
sac_pp,8,2,t5sz2lz5,5110200,0.1
sac_pp,8,2,t5sz2lz5,5160300,0.2
sac_pp,8,2,t5sz2lz5,5210400,0.4
sac_pp,8,2,t5sz2lz5,5260500,0.3
sac_pp,8,2,t5sz2lz5,5310600,0.0
sac_pp,8,2,t5sz2lz5,5360700,0.3
sac_pp,8,2,t5sz2lz5,5410800,0.5
sac_pp,8,2,t5sz2lz5,5460900,0.2
sac_pp,8,2,t5sz2lz5,5511000,0.3
sac_pp,8,2,t5sz2lz5,5561100,0.5
sac_pp,8,2,t5sz2lz5,5611200,0.2
sac_pp,8,2,t5sz2lz5,5661300,0.3
sac_pp,8,2,t5sz2lz5,5711400,0.4
sac_pp,8,2,t5sz2lz5,5761500,0.2
sac_pp,8,2,t5sz2lz5,5811600,0.4
sac_pp,8,2,t5sz2lz5,5861700,0.1
sac_pp,8,2,t5sz2lz5,5911800,0.4
sac_pp,8,2,t5sz2lz5,5961900,0.3
sac_pp,8,2,t5sz2lz5,6012000,0.1
sac_pp,8,2,t5sz2lz5,6062100,0.3
sac_pp,8,2,t5sz2lz5,6112200,0.4
sac_pp,8,2,t5sz2lz5,6162300,0.5
sac_pp,8,2,t5sz2lz5,6212400,0.3
sac_pp,8,2,t5sz2lz5,6262500,0.4
sac_pp,8,2,t5sz2lz5,6312600,0.1
sac_pp,8,2,t5sz2lz5,6362700,0.3
sac_pp,8,2,t5sz2lz5,6412800,0.1
sac_pp,8,2,t5sz2lz5,6462900,0.3
sac_pp,8,2,t5sz2lz5,6513000,0.2
sac_pp,8,2,t5sz2lz5,6563100,0.2
sac_pp,8,2,t5sz2lz5,6613200,0.3
sac_pp,8,2,t5sz2lz5,6663300,0.3
sac_pp,8,2,t5sz2lz5,6713400,0.4
sac_pp,8,2,t5sz2lz5,6763500,0.0
sac_pp,8,2,t5sz2lz5,6813600,0.2
sac_pp,8,2,t5sz2lz5,6863700,0.2
sac_pp,8,2,t5sz2lz5,6913800,0.5
sac_pp,8,2,t5sz2lz5,6963900,0.2
sac_pp,8,2,t5sz2lz5,7014000,0.0
sac_pp,8,2,t5sz2lz5,7064100,0.2
sac_pp,8,2,t5sz2lz5,7114200,0.3
sac_pp,8,2,t5sz2lz5,7164300,0.2
sac_pp,8,2,t5sz2lz5,7214400,0.3
sac_pp,8,2,t5sz2lz5,7264500,0.5
sac_pp,8,2,t5sz2lz5,7314600,0.2
sac_pp,8,2,t5sz2lz5,7364700,0.5
sac_pp,8,2,t5sz2lz5,7414800,0.4
sac_pp,8,2,t5sz2lz5,7464900,0.3
sac_pp,8,2,t5sz2lz5,7515000,0.4
sac_pp,8,2,t5sz2lz5,7565100,0.3
sac_pp,8,2,t5sz2lz5,7615200,0.6
sac_pp,8,2,t5sz2lz5,7665300,0.8
sac_pp,8,2,t5sz2lz5,7715400,0.4
sac_pp,8,2,t5sz2lz5,7765500,0.4
sac_pp,8,2,t5sz2lz5,7815600,0.4
sac_pp,8,2,t5sz2lz5,7865700,0.3
sac_pp,8,2,t5sz2lz5,7915800,0.2
sac_pp,8,2,t5sz2lz5,7965900,0.5
sac_pp,8,1,zmnbkt6q,50100,0.0
sac_pp,8,1,zmnbkt6q,100200,0.0
sac_pp,8,1,zmnbkt6q,150300,0.0
sac_pp,8,1,zmnbkt6q,200400,0.0
sac_pp,8,1,zmnbkt6q,250500,0.0
sac_pp,8,1,zmnbkt6q,300600,0.0
sac_pp,8,1,zmnbkt6q,350700,0.3
sac_pp,8,1,zmnbkt6q,400800,0.0
sac_pp,8,1,zmnbkt6q,450900,0.0
sac_pp,8,1,zmnbkt6q,501000,0.1
sac_pp,8,1,zmnbkt6q,551100,0.1
sac_pp,8,1,zmnbkt6q,601200,0.0
sac_pp,8,1,zmnbkt6q,651300,0.0
sac_pp,8,1,zmnbkt6q,701400,0.0
sac_pp,8,1,zmnbkt6q,751500,0.0
sac_pp,8,1,zmnbkt6q,801600,0.0
sac_pp,8,1,zmnbkt6q,851700,0.4
sac_pp,8,1,zmnbkt6q,901800,0.1
sac_pp,8,1,zmnbkt6q,951900,0.1
sac_pp,8,1,zmnbkt6q,1002000,0.2
sac_pp,8,1,zmnbkt6q,1052100,0.0
sac_pp,8,1,zmnbkt6q,1102200,0.1
sac_pp,8,1,zmnbkt6q,1152300,0.6
sac_pp,8,1,zmnbkt6q,1202400,0.4
sac_pp,8,1,zmnbkt6q,1252500,0.1
sac_pp,8,1,zmnbkt6q,1302600,0.5
sac_pp,8,1,zmnbkt6q,1352700,0.6
sac_pp,8,1,zmnbkt6q,1402800,0.3
sac_pp,8,1,zmnbkt6q,1452900,0.0
sac_pp,8,1,zmnbkt6q,1503000,0.3
sac_pp,8,1,zmnbkt6q,1553100,0.3
sac_pp,8,1,zmnbkt6q,1603200,0.3
sac_pp,8,1,zmnbkt6q,1653300,0.5
sac_pp,8,1,zmnbkt6q,1703400,0.5
sac_pp,8,1,zmnbkt6q,1753500,0.2
sac_pp,8,1,zmnbkt6q,1803600,0.6
sac_pp,8,1,zmnbkt6q,1853700,0.5
sac_pp,8,1,zmnbkt6q,1903800,0.6
sac_pp,8,1,zmnbkt6q,1953900,0.3
sac_pp,8,1,zmnbkt6q,2004000,0.5
sac_pp,8,1,zmnbkt6q,2054100,0.2
sac_pp,8,1,zmnbkt6q,2104200,0.3
sac_pp,8,1,zmnbkt6q,2154300,0.4
sac_pp,8,1,zmnbkt6q,2204400,0.2
sac_pp,8,1,zmnbkt6q,2254500,0.3
sac_pp,8,1,zmnbkt6q,2304600,0.5
sac_pp,8,1,zmnbkt6q,2354700,0.3
sac_pp,8,1,zmnbkt6q,2404800,0.5
sac_pp,8,1,zmnbkt6q,2454900,0.4
sac_pp,8,1,zmnbkt6q,2505000,0.3
sac_pp,8,1,zmnbkt6q,2555100,0.4
sac_pp,8,1,zmnbkt6q,2605200,0.6
sac_pp,8,1,zmnbkt6q,2655300,0.6
sac_pp,8,1,zmnbkt6q,2705400,0.3
sac_pp,8,1,zmnbkt6q,2755500,0.2
sac_pp,8,1,zmnbkt6q,2805600,0.6
sac_pp,8,1,zmnbkt6q,2855700,0.4
sac_pp,8,1,zmnbkt6q,2905800,0.3
sac_pp,8,1,zmnbkt6q,2955900,0.4
sac_pp,8,1,zmnbkt6q,3006000,0.3
sac_pp,8,1,zmnbkt6q,3056100,0.3
sac_pp,8,1,zmnbkt6q,3106200,0.1
sac_pp,8,1,zmnbkt6q,3156300,0.3
sac_pp,8,1,zmnbkt6q,3206400,0.2
sac_pp,8,1,zmnbkt6q,3256500,0.6
sac_pp,8,1,zmnbkt6q,3306600,0.2
sac_pp,8,1,zmnbkt6q,3356700,0.1
sac_pp,8,1,zmnbkt6q,3406800,0.4
sac_pp,8,1,zmnbkt6q,3456900,0.4
sac_pp,8,1,zmnbkt6q,3507000,0.3
sac_pp,8,1,zmnbkt6q,3557100,0.4
sac_pp,8,1,zmnbkt6q,3607200,0.5
sac_pp,8,1,zmnbkt6q,3657300,0.1
sac_pp,8,1,zmnbkt6q,3707400,0.2
sac_pp,8,1,zmnbkt6q,3757500,0.4
sac_pp,8,1,zmnbkt6q,3807600,0.6
sac_pp,8,1,zmnbkt6q,3857700,0.3
sac_pp,8,1,zmnbkt6q,3907800,0.4
sac_pp,8,1,zmnbkt6q,3957900,0.4
sac_pp,8,1,zmnbkt6q,4008000,0.4
sac_pp,8,1,zmnbkt6q,4058100,0.2
sac_pp,8,1,zmnbkt6q,4108200,0.2
sac_pp,8,1,zmnbkt6q,4158300,0.5
sac_pp,8,1,zmnbkt6q,4208400,0.1
sac_pp,8,1,zmnbkt6q,4258500,0.5
sac_pp,8,1,zmnbkt6q,4308600,0.5
sac_pp,8,1,zmnbkt6q,4358700,0.6
sac_pp,8,1,zmnbkt6q,4408800,0.3
sac_pp,8,1,zmnbkt6q,4458900,0.1
sac_pp,8,1,zmnbkt6q,4509000,0.3
sac_pp,8,1,zmnbkt6q,4559100,0.4
sac_pp,8,1,zmnbkt6q,4609200,0.0
sac_pp,8,1,zmnbkt6q,4659300,0.2
sac_pp,8,1,zmnbkt6q,4709400,0.5
sac_pp,8,1,zmnbkt6q,4759500,0.8
sac_pp,8,1,zmnbkt6q,4809600,0.4
sac_pp,8,1,zmnbkt6q,4859700,0.3
sac_pp,8,1,zmnbkt6q,4909800,0.6
sac_pp,8,1,zmnbkt6q,4959900,0.3
sac_pp,8,1,zmnbkt6q,5010000,0.4
sac_pp,8,1,zmnbkt6q,5060100,0.3
sac_pp,8,1,zmnbkt6q,5110200,0.4
sac_pp,8,1,zmnbkt6q,5160300,0.5
sac_pp,8,1,zmnbkt6q,5210400,0.3
sac_pp,8,1,zmnbkt6q,5260500,0.3
sac_pp,8,1,zmnbkt6q,5310600,0.4
sac_pp,8,1,zmnbkt6q,5360700,0.1
sac_pp,8,1,zmnbkt6q,5410800,0.0
sac_pp,8,1,zmnbkt6q,5460900,0.6
sac_pp,8,1,zmnbkt6q,5511000,0.4
sac_pp,8,1,zmnbkt6q,5561100,0.5
sac_pp,8,1,zmnbkt6q,5611200,0.2
sac_pp,8,1,zmnbkt6q,5661300,0.5
sac_pp,8,1,zmnbkt6q,5711400,0.4
sac_pp,8,1,zmnbkt6q,5761500,0.4
sac_pp,8,1,zmnbkt6q,5811600,0.4
sac_pp,8,1,zmnbkt6q,5861700,0.0
sac_pp,8,1,zmnbkt6q,5911800,0.2
sac_pp,8,1,zmnbkt6q,5961900,0.2
sac_pp,8,1,zmnbkt6q,6012000,0.5
sac_pp,8,1,zmnbkt6q,6062100,0.3
sac_pp,8,1,zmnbkt6q,6112200,0.1
sac_pp,8,1,zmnbkt6q,6162300,0.6
sac_pp,8,1,zmnbkt6q,6212400,0.4
sac_pp,8,1,zmnbkt6q,6262500,0.2
sac_pp,8,1,zmnbkt6q,6312600,0.1
sac_pp,8,1,zmnbkt6q,6362700,0.1
sac_pp,8,1,zmnbkt6q,6412800,0.3
sac_pp,8,1,zmnbkt6q,6462900,0.3
sac_pp,8,1,zmnbkt6q,6513000,0.3
sac_pp,8,1,zmnbkt6q,6563100,0.4
sac_pp,8,1,zmnbkt6q,6613200,0.3
sac_pp,8,1,zmnbkt6q,6663300,0.3
sac_pp,8,1,zmnbkt6q,6713400,0.3
sac_pp,8,1,zmnbkt6q,6763500,0.2
sac_pp,8,1,zmnbkt6q,6813600,0.2
sac_pp,8,1,zmnbkt6q,6863700,0.2
sac_pp,8,1,zmnbkt6q,6913800,0.6
sac_pp,8,1,zmnbkt6q,6963900,0.3
sac_pp,8,1,zmnbkt6q,7014000,0.4
sac_pp,8,1,zmnbkt6q,7064100,0.4
sac_pp,8,1,zmnbkt6q,7114200,0.7
sac_pp,8,1,zmnbkt6q,7164300,0.4
sac_pp,8,1,zmnbkt6q,7214400,0.1
sac_pp,8,1,zmnbkt6q,7264500,0.4
sac_pp,8,1,zmnbkt6q,7314600,0.3
sac_pp,8,1,zmnbkt6q,7364700,0.2
sac_pp,8,1,zmnbkt6q,7414800,0.3
sac_pp,8,1,zmnbkt6q,7464900,0.6
sac_pp,8,1,zmnbkt6q,7515000,0.4
sac_pp,8,1,zmnbkt6q,7565100,0.2
sac_pp,8,1,zmnbkt6q,7615200,0.5
sac_pp,8,1,zmnbkt6q,7665300,0.4
sac_pp,8,1,zmnbkt6q,7715400,0.3
sac_pp,8,1,zmnbkt6q,7765500,0.4
sac_pp,8,1,zmnbkt6q,7815600,0.5
sac_pp,8,1,zmnbkt6q,7865700,0.7
sac_pp,8,1,zmnbkt6q,7915800,0.3
sac_pp,8,1,zmnbkt6q,7965900,0.6
