cell,group,actor_mode,critic_mode,task_idx,env,best_success_mean,best_success_std,best_success_sem,best_success_n,end_success_mean,end_success_std,end_success_sem,end_success_n,mean_success_during_training_mean,mean_success_during_training_std,mean_success_during_training_sem,mean_success_during_training_n,auc_success_mean,auc_success_std,auc_success_sem,auc_success_n,stability_mean,stability_std,stability_sem,stability_n,seeds
actor=cka-critic=reset,real2,cka,reset,5,sawyer_handle_press_side,0.25,0.05773502691896256,0.02886751345948128,4,0.0,0.0,0.0,4,0.02437106918238994,0.005772817531662209,0.0028864087658311043,4,0.024446202531645568,0.0058544303797468345,0.0029272151898734173,4,0.0,0.0,0.0,4,"97,98,99,101"
actor=cka-critic=reset,for_real,cka,reset,6,sawyer_push,1.0,0.0,0.0,3,0.20000000000000004,0.2,0.11547005383792516,3,0.5023060796645703,0.11959997757204349,0.06905107924629252,3,0.5046413502109705,0.11978980237339551,0.06916067464645197,3,0.20000000000000004,0.2,0.11547005383792516,3,"97,98,99"
actor=cka-critic=reset,real1,cka,reset,6,sawyer_push,1.0,0.0,0.0,5,0.36,0.21908902300206645,0.09797958971132713,5,0.3884276729559748,0.09431404265361362,0.04217852212125894,5,0.3891772151898734,0.0945353859273717,0.04227750984255602,5,0.36,0.21908902300206645,0.09797958971132713,5,"97,98,99,100,101"
actor=cka-critic=reset,real2,cka,reset,6,sawyer_push,1.0,0.0,0.0,4,0.475,0.14999999999999997,0.07499999999999998,4,0.45974842767295593,0.03172206342872578,0.01586103171436289,4,0.4610759493670886,0.031979253409265274,0.015989626704632637,4,0.475,0.14999999999999997,0.07499999999999998,4,"97,98,99,101"
actor=cka-critic=reset,for_real,cka,reset,7,sawyer_shelf_place,0.9666666666666667,0.05773502691896256,0.033333333333333326,3,0.5,0.19999999999999998,0.11547005383792515,3,0.20649895178197064,0.11267753872714645,0.06505440731574248,3,0.2062236286919831,0.11318383528292901,0.06534671776851333,3,0.5185185185185185,0.20255568761296766,0.11694558076923663,3,"97,98,99"
actor=cka-critic=reset,real1,cka,reset,7,sawyer_shelf_place,0.9800000000000001,0.04472135954999579,0.019999999999999997,5,0.5,0.2738612787525831,0.12247448713915891,5,0.4017610062893082,0.07277194312278643,0.032544602335459756,5,0.40272151898734176,0.07276781584762221,0.03254275656189395,5,0.5066666666666667,0.26812103402920273,0.11990737165736633,5,"97,98,99,100,101"
actor=cka-critic=reset,real2,cka,reset,7,sawyer_shelf_place,0.7,0.4760952285695233,0.23804761428476165,4,0.525,0.3774917217635375,0.18874586088176876,4,0.23081761006289309,0.2200850516368249,0.11004252581841245,4,0.23061708860759494,0.22088023867010453,0.11044011933505227,4,0.575,0.43493294502332963,0.21746647251166482,4,"97,98,99,101"
actor=cka-critic=reset,real1,cka,reset,8,sawyer_window_close,0.4,0.0,0.0,5,0.0,0.0,0.0,5,0.05874213836477987,0.014840635173587545,0.006636933815483228,5,0.05860759493670886,0.01470480782524462,0.006576189978663563,5,0.0,0.0,0.0,5,"97,98,99,100,101"
actor=cka-critic=reset,real2,cka,reset,8,sawyer_window_close,0.43333333333333335,0.05773502691896257,0.03333333333333333,3,0.0,0.0,0.0,3,0.0389937106918239,0.020697462480382806,0.011949685534591194,3,0.03871308016877637,0.019914930171414307,0.011497890295358651,3,0.0,0.0,0.0,3,"97,98,99"
actor=cka-critic=reset,real1,cka,reset,9,sawyer_peg_unplug_side,0.8666666666666667,0.1527525231651947,0.0881917103688197,3,0.2333333333333333,0.11547005383792515,0.06666666666666667,3,0.3450733752620545,0.09012895343799215,0.05203597552920402,3,0.3460970464135021,0.09102947709363844,0.05255589310420303,3,0.2873015873015873,0.16905320804532437,0.09760291517233784,3,"97,98,99"
actor=cka-critic=reset,real2,cka,reset,9,sawyer_peg_unplug_side,0.8666666666666667,0.11547005383792514,0.06666666666666667,3,0.13333333333333333,0.11547005383792516,0.06666666666666668,3,0.26352201257861635,0.026512250199192424,0.015306854789326457,3,0.2645569620253165,0.026383752338094577,0.015232666514631323,3,0.15,0.13228756555322954,0.07637626158259735,3,"97,98,99"
actor=persistent-critic=cka,for_real,persistent,cka,0,sawyer_hammer,1.0,0.0,0.0,5,0.86,0.16733200530681513,0.07483314773547883,5,0.8542138364779873,0.07103216044672113,0.031766547869508055,5,0.8547468354430379,0.07233937723756495,0.03235115299063923,5,0.86,0.16733200530681513,0.07483314773547883,5,"97,98,99,100,101"
actor=persistent-critic=cka,for_real,persistent,cka,1,sawyer_push_wall,1.0,0.0,0.0,5,0.6,0.32403703492039304,0.14491376746189438,5,0.5357232704402517,0.1608129489711005,0.07191773711231711,5,0.5372151898734178,0.1620964724588181,0.07249174626616796,5,0.6,0.32403703492039304,0.14491376746189438,5,"97,98,99,100,101"
actor=persistent-critic=cka,for_real,persistent,cka,2,sawyer_faucet_close,0.82,0.04472135954999579,0.019999999999999997,5,0.32,0.14832396974191325,0.066332495807108,5,0.3724528301886793,0.03422736044219708,0.015306940927827988,5,0.37202531645569625,0.0344490769690828,0.015406095572998312,5,0.39166666666666666,0.1877313387678135,0.08395600699837452,5,"97,98,99,100,101"
actor=persistent-critic=cka,for_real,persistent,cka,3,sawyer_push_back,1.0,0.0,0.0,5,0.8,0.22360679774997896,0.09999999999999999,5,0.6850314465408806,0.0928002286708343,0.04150152392710209,5,0.6867088607594937,0.09296313617962351,0.04157437837984165,5,0.8,0.22360679774997896,0.09999999999999999,5,"97,98,99,100,101"
actor=persistent-critic=cka,for_real,persistent,cka,4,sawyer_stick_pull,1.0,0.0,0.0,5,0.8,0.18708286933869708,0.08366600265340755,5,0.5957232704402516,0.09195669728662124,0.04112428522385111,5,0.5969620253164557,0.09262658768428367,0.04142386931718062,5,0.8,0.18708286933869708,0.08366600265340755,5,"97,98,99,100,101"
actor=persistent-critic=cka,for_real,persistent,cka,5,sawyer_handle_press_side,0.12000000000000002,0.044721359549995794,0.02,5,0.02,0.044721359549995794,0.02,5,0.007798742138364781,0.0020184662309284543,0.0009026855405287625,5,0.007784810126582278,0.0021416359893276747,0.0009577687310393389,5,0.2,0.44721359549995804,0.20000000000000004,5,"97,98,99,100,101"
actor=persistent-critic=cka,for_real,persistent,cka,6,sawyer_push,0.9800000000000001,0.04472135954999579,0.019999999999999997,5,0.6599999999999999,0.3781534080237808,0.16911534525287764,5,0.4745911949685535,0.10906338614993105,0.048774629057510975,5,0.47550632911392404,0.10929973862422171,0.048880329097343814,5,0.6666666666666666,0.3704351795148812,0.16566364853052237,5,"97,98,99,100,101"
actor=persistent-critic=cka,for_real,persistent,cka,7,sawyer_shelf_place,0.6599999999999999,0.39115214431215894,0.17492855684535902,5,0.2,0.18708286933869708,0.08366600265340755,5,0.15735849056603773,0.14974986725988595,0.06697017656293502,5,0.15772151898734177,0.15064165355974288,0.06736899552051165,5,0.26000000000000006,0.2560293350539412,0.11449979948293645,5,"97,98,99,100,101"
actor=persistent-critic=cka,for_real,persistent,cka,8,sawyer_window_close,0.3666666666666667,0.15275252316519466,0.08819171036881969,3,0.03333333333333333,0.05773502691896259,0.03333333333333334,3,0.042767295597484274,0.023498794581470948,0.013567035377243972,3,0.04282700421940928,0.023673621764792967,0.013667971898596604,3,0.08333333333333333,0.14433756729740646,0.08333333333333334,3,"97,98,99"
actor=persistent-critic=cka,for_real,persistent,cka,9,sawyer_peg_unplug_side,0.6666666666666666,0.05773502691896257,0.03333333333333333,3,0.16666666666666666,0.05773502691896258,0.03333333333333334,3,0.21341719077568136,0.03482671867379772,0.02010721540130848,3,0.2140295358649789,0.03486809519292911,0.02013110414576712,3,0.253968253968254,0.09912695235553014,0.05723097262641254,3,"97,98,99"
actor=persistent-critic=persistent,for_real,persistent,persistent,0,sawyer_hammer,1.0,0.0,0.0,5,0.9800000000000001,0.04472135954999579,0.019999999999999997,5,0.849182389937107,0.06666874329268385,0.02981516839538485,5,0.8498101265822784,0.06670522772515243,0.029831484729608896,5,0.9800000000000001,0.04472135954999579,0.019999999999999997,5,"97,98,99,100,101"
actor=persistent-critic=persistent,for_real,persistent,persistent,1,sawyer_push_wall,1.0,0.0,0.0,5,0.72,0.216794833886788,0.09695359714832658,5,0.5470440251572327,0.07489876875288243,0.03349574767249645,5,0.5482278481012658,0.07497549404691452,0.03353006026710633,5,0.72,0.216794833886788,0.09695359714832658,5,"97,98,99,100,101"
actor=persistent-critic=persistent,for_real,persistent,persistent,2,sawyer_faucet_close,0.8800000000000001,0.08366600265340754,0.0374165738677394,5,0.38,0.14832396974191325,0.066332495807108,5,0.3525786163522013,0.0526419227082655,0.0235421835283943,5,0.35278481012658225,0.05221010715576507,0.023349069742567778,5,0.43999999999999995,0.17857460314638496,0.07986099033807291,5,"97,98,99,100,101"
actor=persistent-critic=persistent,for_real,persistent,persistent,3,sawyer_push_back,1.0,0.0,0.0,5,0.74,0.35777087639996635,0.16,5,0.7138364779874214,0.06554473056197627,0.029312494620697384,5,0.7160126582278481,0.06571757048660393,0.029389790984836062,5,0.74,0.35777087639996635,0.16,5,"97,98,99,100,101"
actor=persistent-critic=persistent,for_real,persistent,persistent,4,sawyer_stick_pull,1.0,0.0,0.0,5,0.52,0.31144823004794875,0.1392838827718412,5,0.46100628930817605,0.1195018204860571,0.05344283880836013,5,0.46221518987341775,0.12104101509555729,0.054131187563848854,5,0.52,0.31144823004794875,0.1392838827718412,5,"97,98,99,100,101"
actor=persistent-critic=persistent,for_real,persistent,persistent,5,sawyer_handle_press_side,0.2,0.12247448713915891,0.05477225575051661,5,0.0,0.0,0.0,5,0.011069182389937107,0.009324310341256224,0.0041699583532706355,5,0.011075949367088608,0.009242456877538123,0.004133352371457138,5,0.0,0.0,0.0,5,"97,98,99,100,101"
actor=persistent-critic=persistent,for_real,persistent,persistent,6,sawyer_push,1.0,0.0,0.0,5,0.45999999999999996,0.36469165057620934,0.1630950643030009,5,0.4494339622641509,0.07809462098725442,0.03492497624091652,5,0.4508227848101266,0.07782449214914745,0.03480417095197848,5,0.45999999999999996,0.36469165057620934,0.1630950643030009,5,"97,98,99,100,101"
actor=persistent-critic=persistent,for_real,persistent,persistent,7,sawyer_shelf_place,0.6599999999999999,0.3847076812334269,0.17204650534085253,5,0.29999999999999993,0.22360679774997896,0.09999999999999999,5,0.1381132075471698,0.1462197198710697,0.06539144665653772,5,0.1380379746835443,0.14648795362623832,0.06551140443862113,5,0.35214285714285715,0.23034468404846628,0.10301327435761641,5,"97,98,99,100,101"
actor=persistent-critic=persistent,for_real,persistent,persistent,8,sawyer_window_close,0.3666666666666667,0.15275252316519466,0.08819171036881969,3,0.0,0.0,0.0,3,0.03312368972746332,0.039962272729371424,0.023072228917731835,3,0.03312236286919831,0.04040896790667909,0.02333012849859612,3,0.0,0.0,0.0,3,"97,98,99"
actor=persistent-critic=persistent,for_real,persistent,persistent,9,sawyer_peg_unplug_side,0.7999999999999999,0.10000000000000003,0.0577350269189626,3,0.20000000000000004,0.2,0.11547005383792516,3,0.2442348008385745,0.05102615117609894,0.029459962117231262,3,0.24514767932489448,0.05169895685228453,0.029848406655489323,3,0.27380952380952384,0.2864573670360944,0.16538623796964055,3,"97,98,99"
actor=persistent-critic=reset,for_real,persistent,reset,0,sawyer_hammer,1.0,0.0,0.0,5,0.8800000000000001,0.130384048104053,0.05830951894845301,5,0.8928301886792452,0.02499792325538258,0.011179411139071657,5,0.89373417721519,0.025026424106154254,0.011192157107020064,5,0.8800000000000001,0.130384048104053,0.05830951894845301,5,"97,98,99,100,101"
actor=persistent-critic=reset,for_real,persistent,reset,1,sawyer_push_wall,1.0,0.0,0.0,5,0.7,0.282842712474619,0.12649110640673517,5,0.5720754716981131,0.13347758305941762,0.059692989838646425,5,0.5734810126582278,0.1336272164474165,0.059759907924100256,5,0.7,0.282842712474619,0.12649110640673517,5,"97,98,99,100,101"
actor=persistent-critic=reset,for_real,persistent,reset,2,sawyer_faucet_close,0.86,0.08944271909999157,0.039999999999999994,5,0.52,0.13038404810405294,0.05830951894845299,5,0.4050314465408805,0.019014108751988643,0.008503367940204058,5,0.4046835443037975,0.018129901223626805,0.00810793831227723,5,0.6088888888888888,0.16587078490183435,0.07417967010434948,5,"97,98,99,100,101"
actor=persistent-critic=reset,for_real,persistent,reset,3,sawyer_push_back,1.0,0.0,0.0,5,0.6799999999999999,0.40865633483405095,0.18275666882497063,5,0.819496855345912,0.06487597439207116,0.029013417769441337,5,0.8222151898734177,0.06382033508722536,0.028541321520370172,5,0.6799999999999999,0.40865633483405095,0.18275666882497063,5,"97,98,99,100,101"
actor=persistent-critic=reset,for_real,persistent,reset,4,sawyer_stick_pull,1.0,0.0,0.0,5,0.76,0.13416407864998742,0.06000000000000001,5,0.5800000000000001,0.06013677171292564,0.02689398189949764,5,0.5810759493670886,0.060478401080683995,0.02704676319738123,5,0.76,0.13416407864998742,0.06000000000000001,5,"97,98,99,100,101"
actor=persistent-critic=reset,for_real,persistent,reset,5,sawyer_handle_press_side,0.24,0.054772255750516606,0.02449489742783178,5,0.0,0.0,0.0,5,0.0210062893081761,0.006139730748108569,0.0027457710632632797,5,0.020949367088607597,0.0060681978507811495,0.002713780579052955,5,0.0,0.0,0.0,5,"97,98,99,100,101"
actor=persistent-critic=reset,for_real,persistent,reset,6,sawyer_push,1.0,0.0,0.0,5,0.33999999999999997,0.1816590212458495,0.08124038404635961,5,0.4501886792452831,0.05728693263395386,0.02561949511839438,5,0.4519620253164557,0.05762770315678408,0.025771892329149684,5,0.33999999999999997,0.1816590212458495,0.08124038404635961,5,"97,98,99,100,101"
actor=persistent-critic=reset,for_real,persistent,reset,7,sawyer_shelf_place,0.9400000000000001,0.08944271909999157,0.039999999999999994,5,0.52,0.2588435821108957,0.11575836902790225,5,0.35647798742138365,0.1991598587602498,0.0890669965154351,5,0.3570886075949367,0.20036251895042703,0.08960484250324893,5,0.5583333333333333,0.26757657263337203,0.11966388111892595,5,"97,98,99,100,101"
actor=persistent-critic=reset,for_real,persistent,reset,8,sawyer_window_close,0.39999999999999997,0.1,0.05773502691896258,3,0.0,0.0,0.0,3,0.05178197064989518,0.011619628059162281,0.006708595387840672,3,0.051582278481012656,0.011264222614277019,0.0065034019585647074,3,0.0,0.0,0.0,3,"97,98,99"
actor=persistent-critic=reset,for_real,persistent,reset,9,sawyer_peg_unplug_side,0.8333333333333334,0.05773502691896257,0.03333333333333333,3,0.23333333333333336,0.1527525231651947,0.0881917103688197,3,0.2939203354297694,0.024843430715871757,0.014343361411402376,3,0.2949367088607595,0.024642939663204775,0.014227607848174983,3,0.27314814814814814,0.16097535787697884,0.09293916620317008,3,"97,98,99"
actor=reset-critic=cka,for_real,reset,cka,0,sawyer_hammer,1.0,0.0,0.0,5,0.82,0.10954451150103324,0.048989794855663564,5,0.8749685534591196,0.03644381396454804,0.016298169076817103,5,0.8757594936708861,0.036471158596753143,0.016310397968103175,5,0.82,0.10954451150103324,0.048989794855663564,5,"97,98,99,100,101"
actor=reset-critic=cka,for_real,reset,cka,1,sawyer_push_wall,1.0,0.0,0.0,5,0.5599999999999999,0.23021728866442678,0.10295630140987001,5,0.6056603773584905,0.0872118660295816,0.03900233217734983,5,0.6077215189873418,0.08753035273672964,0.03914476376277244,5,0.5599999999999999,0.23021728866442678,0.10295630140987001,5,"97,98,99,100,101"
actor=reset-critic=cka,for_real,reset,cka,2,sawyer_faucet_close,0.8400000000000001,0.0547722557505166,0.024494897427831775,5,0.48,0.22803508501982758,0.10198039027185568,5,0.3807547169811321,0.02296071287366968,0.010268342959475988,5,0.38037974683544307,0.023362061804166778,0.010447831657733659,5,0.5666666666666667,0.26304690235679673,0.11763815098810942,5,"97,98,99,100,101"
actor=reset-critic=cka,for_real,reset,cka,3,sawyer_push_back,1.0,0.0,0.0,5,0.96,0.08944271909999157,0.039999999999999994,5,0.7672955974842768,0.05191441993656278,0.023216834398124938,5,0.7691139240506328,0.052030551955605873,0.023268770215913868,5,0.96,0.08944271909999157,0.039999999999999994,5,"97,98,99,100,101"
actor=reset-critic=cka,for_real,reset,cka,4,sawyer_stick_pull,1.0,0.0,0.0,5,0.8,0.291547594742265,0.13038404810405296,5,0.5119496855345912,0.10861855543973799,0.04857569471621674,5,0.5120253164556962,0.11069550592886461,0.04950453521213445,5,0.8,0.291547594742265,0.13038404810405296,5,"97,98,99,100,101"
actor=reset-critic=cka,for_real,reset,cka,5,sawyer_handle_press_side,0.2,0.0,0.0,5,0.0,0.0,0.0,5,0.00880503144654088,0.0043573605221858555,0.0019486708660163105,5,0.00879746835443038,0.004488765373796746,0.0020074369021713554,5,0.0,0.0,0.0,5,"97,98,99,100,101"
actor=reset-critic=cka,for_real,reset,cka,6,sawyer_push,1.0,0.0,0.0,5,0.4,0.33166247903554,0.14832396974191328,5,0.46163522012578617,0.06431105927629792,0.028760780049364113,5,0.4627215189873417,0.06417710595951058,0.028700874304934502,5,0.4,0.33166247903554,0.14832396974191328,5,"97,98,99,100,101"
actor=reset-critic=cka,for_real,reset,cka,7,sawyer_shelf_place,0.9800000000000001,0.04472135954999578,0.019999999999999993,5,0.43999999999999995,0.2792848008753788,0.12489995996796796,5,0.4686792452830189,0.02952091655186103,0.013202155233611991,5,0.470253164556962,0.03036820719654023,0.013581075129252454,5,0.44222222222222224,0.2759271687767187,0.12339838124476009,5,"97,98,99,100,101"
actor=reset-critic=cka,for_real,reset,cka,8,sawyer_window_close,0.4800000000000001,0.10954451150103323,0.048989794855663564,5,0.0,0.0,0.0,5,0.0621383647798742,0.014732293276047434,0.006588481845941027,5,0.062151898734177216,0.01484409984176075,0.006638483262194181,5,0.0,0.0,0.0,5,"97,98,99,100,101"
actor=reset-critic=cka,for_real,reset,cka,9,sawyer_peg_unplug_side,0.9,0.07071067811865474,0.031622776601683784,5,0.18,0.130384048104053,0.05830951894845301,5,0.31710691823899373,0.0819028764310224,0.036628079850506284,5,0.3179746835443038,0.08181019366322015,0.03658663085667656,5,0.20833333333333334,0.15528249843748537,0.06944444444444443,5,"97,98,99,100,101"
actor=reset-critic=decomposed,c2_decomposed,reset,decomposed,0,sawyer_hammer,1.0,0.0,0.0,3,0.9,0.09999999999999998,0.05773502691896257,3,0.8949685534591195,0.08447128580218358,0.048769519596684505,3,0.8947257383966245,0.08536115000791346,0.04928328293540486,3,0.9,0.09999999999999998,0.05773502691896257,3,"5,6,7"
actor=reset-critic=decomposed,c2_decomposed,reset,decomposed,1,sawyer_push_wall,1.0,0.0,0.0,3,0.6333333333333333,0.5507570547286103,0.3179797338056486,3,0.7486373165618448,0.12008846160785742,0.06933310563586453,3,0.7513713080168776,0.11926237963085613,0.06885616698407013,3,0.6333333333333333,0.5507570547286103,0.3179797338056486,3,"5,6,7"
actor=reset-critic=decomposed,c2_decomposed,reset,decomposed,2,sawyer_faucet_close,0.8666666666666667,0.05773502691896256,0.033333333333333326,3,0.3333333333333333,0.20816659994661327,0.12018504251546631,3,0.36079664570230613,0.014538145448709242,0.008393602188330214,3,0.3609704641350211,0.01588700049421873,0.009172364011952903,3,0.3888888888888889,0.24216105241892633,0.1398117488013102,3,"5,6,7"
actor=reset-critic=decomposed,c2_decomposed,reset,decomposed,3,sawyer_push_back,1.0,0.0,0.0,3,0.7666666666666666,0.40414518843273806,0.23333333333333336,3,0.7926624737945493,0.09911864550709737,0.05722617666523376,3,0.795253164556962,0.1000255335131516,0.057749768699654015,3,0.7666666666666666,0.40414518843273806,0.23333333333333336,3,"5,6,7"
actor=reset-critic=decomposed,c2_decomposed,reset,decomposed,4,sawyer_stick_pull,1.0,0.0,0.0,3,0.43333333333333335,0.23094010767585027,0.13333333333333333,3,0.5366876310272537,0.05718199887158624,0.033014042441311196,3,0.5387130801687764,0.05803605360117687,0.033507131169343014,3,0.43333333333333335,0.23094010767585027,0.13333333333333333,3,"5,6,7"
actor=reset-critic=decomposed,c2_decomposed,reset,decomposed,5,sawyer_handle_press_side,0.39999999999999997,0.1,0.05773502691896258,3,0.06666666666666667,0.05773502691896258,0.03333333333333334,3,0.07169811320754717,0.0328672770577457,0.01897593125681949,3,0.07183544303797468,0.032891607977423215,0.018989978719844938,3,0.15,0.13228756555322954,0.07637626158259735,3,"5,6,7"
actor=reset-critic=decomposed,c2_decomposed,reset,decomposed,6,sawyer_push,1.0,0.0,0.0,3,0.26666666666666666,0.20816659994661327,0.12018504251546631,3,0.5364779874213836,0.11119987752048639,0.06420127922030623,3,0.5389240506329114,0.11164967772802997,0.06446097149121308,3,0.26666666666666666,0.20816659994661327,0.12018504251546631,3,"5,6,7"
actor=reset-critic=decomposed,c2_decomposed,reset,decomposed,7,sawyer_shelf_place,0.9666666666666667,0.05773502691896256,0.033333333333333326,3,0.5333333333333333,0.35118845842842467,0.2027587510099407,3,0.38951781970649896,0.024296056872406765,0.014027334975530504,3,0.39029535864978904,0.02391352770160873,0.013806481655797374,3,0.5407407407407407,0.3407206113216867,0.19671513666502968,3,"5,6,7"
actor=reset-critic=decomposed,c2_decomposed,reset,decomposed,8,sawyer_window_close,0.6333333333333333,0.05773502691896256,0.033333333333333326,3,0.06666666666666667,0.05773502691896258,0.03333333333333334,3,0.16624737945492665,0.007813268408211428,0.004510992618731667,3,0.16656118143459916,0.007497618415154786,0.004328752010270711,3,0.10317460317460318,0.09014140231429006,0.05204316289128572,3,"5,6,7"
actor=reset-critic=decomposed,c2_decomposed,reset,decomposed,9,sawyer_peg_unplug_side,0.8666666666666667,0.1527525231651947,0.0881917103688197,3,0.5,0.09999999999999998,0.05773502691896257,3,0.3264150943396227,0.056993764826209777,0.03290536546454244,3,0.3265822784810127,0.057644470284097866,0.03328105043581729,3,0.6042328042328043,0.2324263407259894,0.13419141038490967,3,"5,6,7"
actor=reset-critic=persistent,for_real,reset,persistent,0,sawyer_hammer,1.0,0.0,0.0,5,0.8800000000000001,0.08366600265340754,0.0374165738677394,5,0.8908176100628932,0.03886314110314346,0.01738012506515899,5,0.8912658227848101,0.0381861202386625,0.01707735213012597,5,0.8800000000000001,0.08366600265340754,0.0374165738677394,5,"97,98,99,100,101"
actor=reset-critic=persistent,for_real,reset,persistent,1,sawyer_push_wall,1.0,0.0,0.0,5,0.5599999999999999,0.39115214431215894,0.17492855684535902,5,0.5906918238993711,0.11322099850204363,0.05063396982619428,5,0.5926582278481012,0.11355191506036338,0.05078196021005093,5,0.5599999999999999,0.39115214431215894,0.17492855684535902,5,"97,98,99,100,101"
actor=reset-critic=persistent,for_real,reset,persistent,2,sawyer_faucet_close,0.8400000000000001,0.0547722557505166,0.024494897427831775,5,0.34,0.31304951684997057,0.13999999999999999,5,0.3280503144654087,0.04749697860020247,0.021241294575181105,5,0.3287341772151898,0.04714414599419732,0.021083503036839923,5,0.3916666666666667,0.34866367465609516,0.15592713556317986,5,"97,98,99,100,101"
actor=reset-critic=persistent,for_real,reset,persistent,3,sawyer_push_back,1.0,0.0,0.0,5,0.9199999999999999,0.17888543819998318,0.08,5,0.7216352201257863,0.13139507282832782,0.05876166295053531,5,0.7232911392405063,0.1319072982472026,0.05899073712181677,5,0.9199999999999999,0.17888543819998318,0.08,5,"97,98,99,100,101"
actor=reset-critic=persistent,for_real,reset,persistent,4,sawyer_stick_pull,1.0,0.0,0.0,5,0.64,0.3781534080237808,0.16911534525287764,5,0.44603773584905665,0.18698473892613288,0.08362211739877683,5,0.44683544303797473,0.18722212759203039,0.08372828083758378,5,0.64,0.3781534080237808,0.16911534525287764,5,"97,98,99,100,101"
actor=reset-critic=persistent,for_real,reset,persistent,5,sawyer_handle_press_side,0.12,0.0447213595499958,0.020000000000000004,5,0.0,0.0,0.0,5,0.002767295597484277,0.001865710311219035,0.0008343710164416101,5,0.0027848101265822785,0.001877518604328016,0.0008396518456595948,5,0.0,0.0,0.0,5,"97,98,99,100,101"
actor=reset-critic=persistent,for_real,reset,persistent,6,sawyer_push,1.0,0.0,0.0,5,0.54,0.2701851217221259,0.1208304597359457,5,0.4705660377358491,0.1384222293541319,0.06190430288658114,5,0.47183544303797464,0.13904384126347474,0.062182296183563954,5,0.54,0.2701851217221259,0.1208304597359457,5,"97,98,99,100,101"
actor=reset-critic=persistent,for_real,reset,persistent,7,sawyer_shelf_place,0.6799999999999999,0.31937438845342625,0.142828568570857,5,0.24000000000000005,0.3577708763999664,0.16000000000000003,5,0.16955974842767296,0.19396913658708867,0.08674563498913436,5,0.16987341772151898,0.19422471899249466,0.0868599349156025,5,0.2666666666666667,0.39752319599996266,0.17777777777777778,5,"97,98,99,100,101"
actor=reset-critic=persistent,for_real,reset,persistent,8,sawyer_window_close,0.43333333333333335,0.05773502691896256,0.033333333333333326,3,0.0,0.0,0.0,3,0.058071278825995803,0.032390445946624914,0.018700632686455918,3,0.05833333333333333,0.03276857604356134,0.018918946199710865,3,0.0,0.0,0.0,3,"97,98,99"
actor=reset-critic=persistent,for_real,reset,persistent,9,sawyer_peg_unplug_side,0.6666666666666666,0.1527525231651947,0.0881917103688197,3,0.2333333333333333,0.2516611478423583,0.1452966314513558,3,0.2333333333333333,0.05830090301965929,0.03366004205239856,3,0.2340717299578059,0.0580196585447825,0.03349766547912035,3,0.3035714285714286,0.312882419070272,0.18064274887492285,3,"97,98,99"
actor=reset-critic=reset,for_real,reset,reset,0,sawyer_hammer,1.0,0.0,0.0,5,0.9400000000000001,0.0547722557505166,0.024494897427831775,5,0.87937106918239,0.05967622250755866,0.026688018033460825,5,0.8798101265822785,0.059928638195886424,0.026800901760998478,5,0.9400000000000001,0.0547722557505166,0.024494897427831775,5,"97,98,99,100,101"
actor=reset-critic=reset,for_real,reset,reset,1,sawyer_push_wall,1.0,0.0,0.0,5,0.5599999999999999,0.4393176527297759,0.196468827043885,5,0.5628930817610063,0.0691738130761193,0.030935469660213318,5,0.5646835443037974,0.06866672973480215,0.030708695095924738,5,0.5599999999999999,0.4393176527297759,0.196468827043885,5,"97,98,99,100,101"
actor=reset-critic=reset,for_real,reset,reset,2,sawyer_faucet_close,0.9199999999999999,0.08366600265340754,0.0374165738677394,5,0.42000000000000004,0.19235384061671346,0.08602325267042626,5,0.3859119496855346,0.018918172086058612,0.008460463758893212,5,0.3870253164556962,0.01890408963772773,0.008454165896541715,5,0.4694444444444444,0.23516148903663184,0.10516741503519605,5,"97,98,99,100,101"
actor=reset-critic=reset,for_real,reset,reset,3,sawyer_push_back,1.0,0.0,0.0,5,1.0,0.0,0.0,5,0.7844025157232705,0.07593594114221275,0.03395958526588214,5,0.7862025316455696,0.07641654836463176,0.0341745193498434,5,1.0,0.0,0.0,5,"97,98,99,100,101"
actor=reset-critic=reset,for_real,reset,reset,4,sawyer_stick_pull,1.0,0.0,0.0,5,0.5000000000000001,0.36055512754639896,0.161245154965971,5,0.4715723270440252,0.041967644407203936,0.018768501150009373,5,0.4729746835443038,0.04241545310087971,0.018968767286004256,5,0.5000000000000001,0.36055512754639896,0.161245154965971,5,"97,98,99,100,101"
actor=reset-critic=reset,for_real,reset,reset,5,sawyer_handle_press_side,0.24,0.08944271909999157,0.039999999999999994,5,0.0,0.0,0.0,5,0.02226415094339623,0.0067971099804308415,0.0030397599933571252,5,0.022341772151898736,0.006763569623996225,0.00302476028996165,5,0.0,0.0,0.0,5,"97,98,99,100,101"
actor=reset-critic=reset,for_real,reset,reset,6,sawyer_push,0.9800000000000001,0.04472135954999579,0.019999999999999997,5,0.64,0.19493588689617927,0.08717797887081347,5,0.43194968553459123,0.12473808642946072,0.05578456812790363,5,0.4323417721518987,0.12518240976842637,0.05598327556588701,5,0.6555555555555556,0.2038215147538238,0.09115175245330526,5,"97,98,99,100,101"
