run_id,run_name,group,state,task_idx,env,actor_mode,critic_mode,seed,env_name,use_task_id,adapt_heads_only,encoder_from_base,k_max,k_sample_k,intra_eval_previous_tasks,dyn_aux_weight,phi_task_width,phi_task_depth,created_at,evaluator_success_rate_summary,evaluator_mean_return_summary
nc6pj7bv,task4_sawyer_stick_pull_s98,real2,finished,4,sawyer_stick_pull,cka,cka,98,sawyer_stick_pull,False,False,False,10,0,False,,,,2026-04-27T08:25:23Z,0.6,19.0
4z04x6lh,task4_sawyer_stick_pull_s97,real2,finished,4,sawyer_stick_pull,cka,cka,97,sawyer_stick_pull,False,False,False,10,0,False,,,,2026-04-27T08:26:21Z,0.9,31.8
cx4luzw3,task4_sawyer_stick_pull_s97,real2,finished,4,sawyer_stick_pull,cka,cka,97,sawyer_stick_pull,False,True,False,10,0,False,,,,2026-04-27T08:44:16Z,0.6,22.3
qya53ckg,task4_sawyer_stick_pull_s99,real2,finished,4,sawyer_stick_pull,cka,cka,99,sawyer_stick_pull,False,True,False,10,0,False,,,,2026-04-27T08:45:39Z,0.9,18.3
7mww8dqf,task4_sawyer_stick_pull_s98,real2,finished,4,sawyer_stick_pull,cka,cka,98,sawyer_stick_pull,False,True,False,10,0,False,,,,2026-04-27T08:46:06Z,0.7,17.0
c8kgd2r4,task3_sawyer_push_back_s101,real2,finished,3,sawyer_push_back,cka,cka,101,sawyer_push_back,False,True,False,10,0,False,,,,2026-04-27T09:07:31Z,0.7,28.3
qidaggnz,task5_sawyer_handle_press_side_s97,real2,finished,5,sawyer_handle_press_side,cka,persistent,97,sawyer_handle_press_side,False,True,False,10,0,False,,,,2026-04-27T10:41:37Z,0.0,0.0
g3kbjecs,task5_sawyer_handle_press_side_s99,real2,finished,5,sawyer_handle_press_side,cka,persistent,99,sawyer_handle_press_side,False,True,False,10,0,False,,,,2026-04-27T10:41:53Z,0.0,0.0
vott8ze1,task5_sawyer_handle_press_side_s98,real2,finished,5,sawyer_handle_press_side,cka,persistent,98,sawyer_handle_press_side,False,True,False,10,0,False,,,,2026-04-27T10:45:08Z,0.0,0.0
0njze76a,task5_sawyer_handle_press_side_s98,real2,finished,5,sawyer_handle_press_side,cka,reset,98,sawyer_handle_press_side,False,True,False,10,0,False,,,,2026-04-27T10:49:41Z,0.0,0.0
px0bna89,task5_sawyer_handle_press_side_s99,real2,finished,5,sawyer_handle_press_side,cka,reset,99,sawyer_handle_press_side,False,True,False,10,0,False,,,,2026-04-27T10:50:12Z,0.0,0.0
yjdsfebf,task5_sawyer_handle_press_side_s97,real2,finished,5,sawyer_handle_press_side,cka,reset,97,sawyer_handle_press_side,False,True,False,10,0,False,,,,2026-04-27T10:51:04Z,0.0,0.0
5nefq3dq,task5_sawyer_handle_press_side_s99,real2,finished,5,sawyer_handle_press_side,cka,cka,99,sawyer_handle_press_side,False,False,False,10,0,False,,,,2026-04-27T13:14:13Z,0.0,0.0
uxg3ntap,task5_sawyer_handle_press_side_s98,real2,finished,5,sawyer_handle_press_side,cka,cka,98,sawyer_handle_press_side,False,False,False,10,0,False,,,,2026-04-27T13:18:30Z,0.0,0.0
b5izs2ee,task5_sawyer_handle_press_side_s97,real2,finished,5,sawyer_handle_press_side,cka,cka,97,sawyer_handle_press_side,False,False,False,10,0,False,,,,2026-04-27T13:21:45Z,0.0,0.0
5ibnw2z8,task4_sawyer_stick_pull_s101,real2,finished,4,sawyer_stick_pull,cka,persistent,101,sawyer_stick_pull,False,True,False,10,0,False,,,,2026-04-27T13:28:24Z,0.5,16.9
ywbl8irc,task4_sawyer_stick_pull_s101,real2,finished,4,sawyer_stick_pull,cka,reset,101,sawyer_stick_pull,False,True,False,10,0,False,,,,2026-04-27T13:39:08Z,0.8,31.3
wqyt2kdv,task5_sawyer_handle_press_side_s97,real2,finished,5,sawyer_handle_press_side,cka,cka,97,sawyer_handle_press_side,False,True,False,10,0,False,,,,2026-04-27T13:40:09Z,0.0,0.0
20bpeeq7,task5_sawyer_handle_press_side_s98,real2,finished,5,sawyer_handle_press_side,cka,cka,98,sawyer_handle_press_side,False,True,False,10,0,False,,,,2026-04-27T13:44:02Z,0.0,0.0
uyltw2au,task5_sawyer_handle_press_side_s99,real2,finished,5,sawyer_handle_press_side,cka,cka,99,sawyer_handle_press_side,False,True,False,10,0,False,,,,2026-04-27T13:45:32Z,0.0,0.0
o94dvwwy,task6_sawyer_push_s97,real2,finished,6,sawyer_push,cka,persistent,97,sawyer_push,False,True,False,10,0,False,,,,2026-04-27T14:34:21Z,0.3,9.6
5fklzvsk,task6_sawyer_push_s98,real2,finished,6,sawyer_push,cka,reset,98,sawyer_push,False,True,False,10,0,False,,,,2026-04-27T14:34:22Z,0.4,6.8
d1tzgacn,task6_sawyer_push_s99,real2,finished,6,sawyer_push,cka,reset,99,sawyer_push,False,True,False,10,0,False,,,,2026-04-27T14:35:05Z,0.7,21.5
6ti0s1pd,task6_sawyer_push_s97,real2,finished,6,sawyer_push,cka,reset,97,sawyer_push,False,True,False,10,0,False,,,,2026-04-27T14:35:39Z,0.4,20.2
tafejz1z,task6_sawyer_push_s99,real2,finished,6,sawyer_push,cka,persistent,99,sawyer_push,False,True,False,10,0,False,,,,2026-04-27T14:35:48Z,0.9,59.5
g3szag11,task6_sawyer_push_s98,real2,finished,6,sawyer_push,cka,persistent,98,sawyer_push,False,True,False,10,0,False,,,,2026-04-27T14:39:20Z,0.0,0.0
6ee2uljj,task4_sawyer_stick_pull_s101,real2,finished,4,sawyer_stick_pull,cka,cka,101,sawyer_stick_pull,False,True,False,10,0,False,,,,2026-04-27T14:43:41Z,0.2,10.4
5pd5wxvk,task6_sawyer_push_s99,real2,finished,6,sawyer_push,cka,cka,99,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T17:40:46Z,0.1,2.0
zx1lgs4d,task6_sawyer_push_s98,real2,finished,6,sawyer_push,cka,cka,98,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T17:45:05Z,0.3,6.6
srkgaw6d,task6_sawyer_push_s97,real2,finished,6,sawyer_push,cka,cka,97,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T17:48:23Z,0.5,11.6
jz3ayjiw,task6_sawyer_push_s97,real2,finished,6,sawyer_push,cka,cka,97,sawyer_push,False,True,False,10,0,False,,,,2026-04-27T18:09:21Z,0.5,5.8
oqhqfnxx,task7_sawyer_shelf_place_s98,real2,finished,7,sawyer_shelf_place,cka,reset,98,sawyer_shelf_place,False,True,False,10,0,False,,,,2026-04-27T18:13:50Z,0.8,27.6
ij909wlc,task7_sawyer_shelf_place_s99,real2,finished,7,sawyer_shelf_place,cka,reset,99,sawyer_shelf_place,False,True,False,10,0,False,,,,2026-04-27T18:13:59Z,0.0,0.0
5n268e2i,task7_sawyer_shelf_place_s97,real2,finished,7,sawyer_shelf_place,cka,reset,97,sawyer_shelf_place,False,True,False,10,0,False,,,,2026-04-27T18:14:26Z,0.5,24.0
940h9m4p,task6_sawyer_push_s98,real2,finished,6,sawyer_push,cka,cka,98,sawyer_push,False,True,False,10,0,False,,,,2026-04-27T18:14:44Z,0.5,10.0
zo64ck0q,task6_sawyer_push_s99,real2,finished,6,sawyer_push,cka,cka,99,sawyer_push,False,True,False,10,0,False,,,,2026-04-27T18:16:14Z,0.8,54.1
wkdl0ig8,task7_sawyer_shelf_place_s97,real2,finished,7,sawyer_shelf_place,cka,persistent,97,sawyer_shelf_place,False,True,False,10,0,False,,,,2026-04-27T18:18:28Z,0.0,0.0
7jdk8t0y,task7_sawyer_shelf_place_s99,real2,finished,7,sawyer_shelf_place,cka,persistent,99,sawyer_shelf_place,False,True,False,10,0,False,,,,2026-04-27T18:19:39Z,0.0,0.0
vdhkwg79,task7_sawyer_shelf_place_s98,real2,finished,7,sawyer_shelf_place,cka,persistent,98,sawyer_shelf_place,False,True,False,10,0,False,,,,2026-04-27T18:23:56Z,0.0,0.0
cv9950e7,task5_sawyer_handle_press_side_s101,real2,finished,5,sawyer_handle_press_side,cka,persistent,101,sawyer_handle_press_side,False,True,False,10,0,False,,,,2026-04-27T19:37:12Z,0.0,0.0
ksaogwx9,task5_sawyer_handle_press_side_s101,real2,finished,5,sawyer_handle_press_side,cka,reset,101,sawyer_handle_press_side,False,True,False,10,0,False,,,,2026-04-27T19:55:21Z,0.0,0.0
unfsvjha,task5_sawyer_handle_press_side_s101,real2,finished,5,sawyer_handle_press_side,cka,cka,101,sawyer_handle_press_side,False,True,False,10,0,False,,,,2026-04-27T20:55:23Z,0.0,0.0
read6jhq,task8_sawyer_window_close_s99,real2,finished,8,sawyer_window_close,cka,reset,99,sawyer_window_close,False,True,False,10,0,False,,,,2026-04-27T22:05:37Z,0.0,0.0
wjwyoxhq,task8_sawyer_window_close_s98,real2,finished,8,sawyer_window_close,cka,reset,98,sawyer_window_close,False,True,False,10,0,False,,,,2026-04-27T22:06:51Z,0.0,0.0
2xyl27er,task8_sawyer_window_close_s97,real2,finished,8,sawyer_window_close,cka,reset,97,sawyer_window_close,False,True,False,10,0,False,,,,2026-04-27T22:07:32Z,0.0,0.0
2y41w3e6,task7_sawyer_shelf_place_s99,real2,finished,7,sawyer_shelf_place,cka,cka,99,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T22:48:26Z,0.3,5.1
zjm2vy8j,task8_sawyer_window_close_s97,real2,finished,8,sawyer_window_close,cka,persistent,97,sawyer_window_close,False,True,False,10,0,False,,,,2026-04-27T22:54:26Z,0.0,0.0
ml2ofnfm,task7_sawyer_shelf_place_s98,real2,finished,7,sawyer_shelf_place,cka,cka,98,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T22:55:14Z,0.6,32.2
1nx90w47,task8_sawyer_window_close_s99,real2,finished,8,sawyer_window_close,cka,persistent,99,sawyer_window_close,False,True,False,10,0,False,,,,2026-04-27T22:57:12Z,0.1,5.3
le7d2j1e,task7_sawyer_shelf_place_s97,real2,finished,7,sawyer_shelf_place,cka,cka,97,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T23:02:25Z,0.4,14.9
dpavpwnm,task8_sawyer_window_close_s98,real2,finished,8,sawyer_window_close,cka,persistent,98,sawyer_window_close,False,True,False,10,0,False,,,,2026-04-27T23:11:01Z,0.0,0.0
4wi8y4kr,task7_sawyer_shelf_place_s97,real2,finished,7,sawyer_shelf_place,cka,cka,97,sawyer_shelf_place,False,True,False,10,0,False,,,,2026-04-28T00:01:23Z,0.0,0.0
bv4hcuxv,task7_sawyer_shelf_place_s99,real2,finished,7,sawyer_shelf_place,cka,cka,99,sawyer_shelf_place,False,True,False,10,0,False,,,,2026-04-28T00:14:21Z,0.7,32.3
xbivcf8a,task7_sawyer_shelf_place_s98,real2,finished,7,sawyer_shelf_place,cka,cka,98,sawyer_shelf_place,False,True,False,10,0,False,,,,2026-04-28T00:14:55Z,0.5,23.1
6lbyjywk,task6_sawyer_push_s101,real2,finished,6,sawyer_push,cka,persistent,101,sawyer_push,False,True,False,10,0,False,,,,2026-04-28T00:41:26Z,1.0,69.5
vmbn441c,task6_sawyer_push_s101,real2,finished,6,sawyer_push,cka,reset,101,sawyer_push,False,True,False,10,0,False,,,,2026-04-28T01:08:56Z,0.4,6.5
xp8w8s0u,task6_sawyer_push_s101,real2,finished,6,sawyer_push,cka,cka,101,sawyer_push,False,True,False,10,0,False,,,,2026-04-28T02:19:51Z,0.8,29.3
8cvjc0a9,task9_sawyer_peg_unplug_side_s98,real2,finished,9,sawyer_peg_unplug_side,cka,reset,98,sawyer_peg_unplug_side,False,True,False,10,0,False,,,,2026-04-28T02:41:14Z,0.0,0.0
16rvj528,task9_sawyer_peg_unplug_side_s99,real2,finished,9,sawyer_peg_unplug_side,cka,reset,99,sawyer_peg_unplug_side,False,True,False,10,0,False,,,,2026-04-28T02:42:03Z,0.2,1.6
91rzgrig,task9_sawyer_peg_unplug_side_s97,real2,finished,9,sawyer_peg_unplug_side,cka,reset,97,sawyer_peg_unplug_side,False,True,False,10,0,False,,,,2026-04-28T02:45:08Z,0.2,2.5
lc29e8tf,task9_sawyer_peg_unplug_side_s97,real2,finished,9,sawyer_peg_unplug_side,cka,persistent,97,sawyer_peg_unplug_side,False,True,False,10,0,False,,,,2026-04-28T03:50:29Z,0.3,12.4
8rgffwdh,task8_sawyer_window_close_s99,real2,finished,8,sawyer_window_close,cka,cka,99,sawyer_window_close,False,False,False,10,0,False,,,,2026-04-28T04:00:56Z,0.1,6.2
ukn8pvob,task9_sawyer_peg_unplug_side_s99,real2,finished,9,sawyer_peg_unplug_side,cka,persistent,99,sawyer_peg_unplug_side,False,True,False,10,0,False,,,,2026-04-28T04:01:30Z,0.0,0.0
9886eosa,task8_sawyer_window_close_s98,real2,finished,8,sawyer_window_close,cka,cka,98,sawyer_window_close,False,False,False,10,0,False,,,,2026-04-28T04:05:39Z,0.0,0.0
bj8082c4,task9_sawyer_peg_unplug_side_s98,real2,finished,9,sawyer_peg_unplug_side,cka,persistent,98,sawyer_peg_unplug_side,False,True,False,10,0,False,,,,2026-04-28T04:08:48Z,0.4,1.6
dceeipaj,task8_sawyer_window_close_s97,real2,finished,8,sawyer_window_close,cka,cka,97,sawyer_window_close,False,False,False,10,0,False,,,,2026-04-28T04:13:15Z,0.1,7.2
fnlefht1,task8_sawyer_window_close_s97,real2,finished,8,sawyer_window_close,cka,cka,97,sawyer_window_close,False,True,False,10,0,False,,,,2026-04-28T04:59:55Z,0.0,0.0
jiqo8uvf,task8_sawyer_window_close_s99,real2,finished,8,sawyer_window_close,cka,cka,99,sawyer_window_close,False,True,False,10,0,False,,,,2026-04-28T05:12:30Z,0.0,0.0
5b9ct1db,task8_sawyer_window_close_s98,real2,finished,8,sawyer_window_close,cka,cka,98,sawyer_window_close,False,True,False,10,0,False,,,,2026-04-28T05:15:49Z,0.0,0.0
tjcbwfhi,task7_sawyer_shelf_place_s101,real2,finished,7,sawyer_shelf_place,cka,persistent,101,sawyer_shelf_place,False,True,False,10,0,False,,,,2026-04-28T05:50:43Z,0.0,0.0
